ingresos;gastos_comunes;pago_clases;gastos_otros;ahorros;instrumento;estado_civil;hijos;trabajo;credito
8475785;311904;451796;170979;44533643;65598221;8;2;113;1
7380741;478420;363943;242554;45239966;62219262;6;0;78;0
5003460;552332;419839;235493;42994601;60540779;8;1;111;1
9346263;326888;306390;170442;25615718;58728342;8;2;135;0
8779113;483123;340558;242564;48315657;66866653;8;1;110;0
6327892;335708;387533;187657;48474635;55811852;7;3;84;0
5148138;445346;390815;251900;32992430;56461190;7;3;107;0
9429013;504455;300795;214122;48054921;66903997;7;0;80;0
5779999;411166;308240;129904;34858820;58340936;8;2;55;0
5562051;329565;408564;138821;38464868;62984713;6;1;50;0
6627615;536498;443194;237693;39747826;61462551;7;2;81;1
7751839;356564;381513;272948;41482493;67426585;8;1;95;1
5129243;595684;436722;203439;25009042;59177451;6;2;77;0
8021665;574413;326588;250080;41489800;59589625;6;2;139;0
6082787;560135;369872;202958;26142754;61376706;8;2;123;0
7377154;347058;348445;132515;39661573;62606201;8;0;148;1
5519974;419109;348626;255526;46484802;67744237;6;3;89;0
7694406;448711;447000;243603;42170872;53330522;6;2;81;0
5294757;508250;360317;160749;38611974;68023036;7;3;128;1
5380815;422099;386350;215612;29375085;62628858;7;1;136;0
7034691;552743;432197;212378;28609844;55022754;8;0;126;1
8459621;428937;357861;257450;47149451;57997943;8;3;90;1
6296330;443097;370059;154244;43220509;55716019;6;2;60;1
9522946;471838;366137;254345;31958969;57459276;8;2;111;0
5483573;520754;340954;124497;38895941;57218055;6;0;116;0
5087057;533960;331839;232039;39320539;57275812;6;2;105;0
9269336;346282;357536;146115;31243346;59387395;7;2;98;0
7930385;494850;367527;241646;44733082;67245464;7;2;103;1
7242005;549850;360264;212398;47747196;52405395;7;2;151;0
8950492;529214;360539;166786;37225424;59145081;8;1;111;1
8068738;444343;328276;147899;38037696;60204876;7;3;62;0
6991863;589143;364856;232418;30237305;63309793;6;3;137;1
7572441;527622;343873;166786;45852075;54408576;7;0;144;1
6511858;422138;331630;259455;31843633;59814847;8;2;78;1
9006584;353015;446744;213132;41845162;55947029;8;0;80;1
9527717;354573;300405;121690;41119381;67579557;7;0;148;0
6993062;325756;434962;185445;46257781;60569625;6;1;146;1
9261164;447821;323477;188406;38261539;58104002;8;0;140;1
7763207;490701;421345;138914;35595230;53833285;7;0;96;0
6435909;394570;383754;283938;26090020;57332851;8;1;95;1
9114098;518242;449298;261515;43293834;56219664;8;0;91;0
8750525;356308;435845;204118;45243675;63568338;7;2;114;1
5006994;545821;403743;257294;27734582;67960645;6;1;107;0
9330902;333183;419414;157851;43471261;63900382;6;3;147;0
9636050;501529;432935;164455;31883660;63178064;7;2;140;0
6029559;340622;437644;242733;44260111;66448361;6;1;144;1
8167260;448710;343017;210240;36566340;66384407;7;1;134;0
8891908;557814;365546;126019;41420724;65735132;8;1;61;0
6352356;311234;407606;181509;47810381;55188469;7;1;90;0
8155984;523914;386628;176196;35835618;54772177;6;1;114;1
9091754;315056;423810;143980;38334124;55282149;6;0;124;1
8649301;559695;411745;191562;35549749;63883268;8;1;95;0
9444951;402713;389170;132672;34233169;52166294;7;1;66;0
6917450;402308;373450;282410;46957343;59502130;7;0;57;0
5617763;569093;419510;164675;38221060;59946173;7;2;131;1
6313586;537245;375690;232095;25989783;53553511;8;2;92;0
7901196;394613;379318;173462;34884540;57473168;6;1;84;0
6301787;379882;314352;280983;32851469;55530449;7;1;111;1
5579379;562513;359229;202985;45647778;56364841;7;2;61;1
8113440;303094;373087;164074;30035906;58126702;8;1;131;1
6968355;564795;383610;202785;34862929;52409879;6;1;87;1
8762003;411561;305336;251934;30719230;56633492;7;3;129;1
5694248;593557;411756;168293;39436930;60876358;8;1;112;1
5725709;545426;448863;215338;31893361;55259603;8;1;143;0
6304132;565688;305332;231541;46390394;60453719;7;2;150;1
5181140;431248;440364;166239;26570491;58611460;8;2;70;1
8615913;405759;311631;202454;39855563;62299019;6;0;107;0
6547473;545078;440726;215122;26885232;55719868;6;0;104;0
6177737;475413;433402;271117;42523673;52796399;8;2;100;1
8729226;564203;341529;138500;41152551;64537430;6;0;148;1
6094776;346952;319620;149679;38444377;60052014;6;3;120;0
7224288;582755;322228;235043;44564176;58403458;6;3;86;1
8646676;331744;399628;161448;42777414;55312430;8;3;99;0
9427876;353505;386378;199288;34445503;57749266;8;0;139;0
9222026;388585;430640;162124;25235267;52108882;7;2;140;0
6866388;574100;423453;283334;40416155;61219027;7;3;145;0
7207501;331428;357630;245922;36481926;53297010;8;3;88;1
9448395;524920;387349;176841;35622456;61473969;7;0;93;1
7032548;528626;395449;190940;44398585;63189809;7;0;73;0
6793744;367144;429022;226594;27285786;59189639;6;0;94;1
9729845;570930;352704;280655;32881787;55986615;8;1;76;1
7583731;499196;330984;219315;40208872;68383044;8;0;100;1
5708629;380238;441612;171290;31907279;56405432;6;1;85;0
8499206;418156;398472;283550;25216841;57837555;6;2;151;0
7970406;340428;446204;174024;38986083;57725651;7;2;138;1
6388727;539599;392974;132171;46806561;65588707;6;2;145;0
6618029;369860;430000;274606;38902334;56071071;6;3;71;0
5778214;307946;377728;277982;35258613;65133043;7;3;66;1
7852051;300076;437398;272062;26050297;61471527;8;0;75;0
8661413;548061;353654;274655;47666910;61347856;8;1;72;0
6425263;457675;391424;187238;31682082;64239636;6;1;116;0
8436694;489739;319378;254891;41246226;53308470;8;0;137;1
6620979;485368;370529;208960;38068389;60287038;7;1;150;0
7005762;428282;402475;245895;27242538;68506112;6;3;126;0
9718710;433248;380570;215415;35822884;58432479;7;2;90;1
5527405;370445;362335;220949;37950922;60013511;8;3;129;1
9199157;545296;311446;222095;27315482;58913401;8;3;132;0
5567616;334167;361120;166324;37667208;56012636;8;2;128;1
7491806;490354;333198;226800;34527635;64148028;6;0;103;0
7748228;541185;387569;188146;40998427;57606520;6;2;75;1
5811601;453723;372837;138387;47623633;57422095;7;3;70;0
7884160;407484;378004;226591;46110708;54531134;6;3;63;0
9297431;583103;348989;191609;47237499;57254028;8;0;79;0
7847925;530725;375960;232956;45046594;58671439;8;2;83;0
6653536;557643;367751;263678;27703104;64498350;7;1;124;1
7054393;485749;369955;148930;48470735;55406367;8;1;96;1
6266349;383644;416665;125763;37959235;54680625;7;2;148;1
7499771;324224;398619;261149;40030604;60576682;7;3;95;0
5251128;561506;417244;180543;25606955;63484408;7;1;62;0
7744124;400431;335748;141474;47673714;62868400;8;1;126;1
5292819;460656;302741;196611;25965256;60064276;7;2;130;0
8201201;326481;420743;273888;43233207;61789986;7;0;78;0
5629315;330055;401290;200575;40547409;60776001;6;1;104;1
9173292;321114;425146;267766;39542126;67280138;7;0;79;1
9158055;502984;382058;225988;41476349;53375138;7;0;72;0
5883220;485647;334605;223048;41598039;65802699;6;3;104;1
9712519;452955;417256;144542;46107958;57885387;6;2;106;1
8497280;340743;417459;272817;46780632;59057845;6;1;133;0
6656506;501037;379912;203708;31335682;62901382;7;3;113;1
6052138;407953;421893;270478;27569710;57749494;6;3;147;0
9080643;434681;362193;163028;41613318;62074593;7;1;71;0
8702636;487616;388647;220777;30567212;58107134;8;1;119;0
6279634;509099;325731;151928;31396304;60941532;8;3;119;1
9612627;363099;308515;130806;43688588;67603125;7;2;65;1
9353094;524176;349008;204197;46941673;57217137;8;2;125;0
7167635;579638;449204;207100;41841392;57631456;8;2;77;0
6782008;399456;445447;236409;43098123;57571247;8;2;85;1
7234109;532720;395153;238396;44668358;65179820;7;3;57;0
9746689;407689;397336;237538;32212918;55506553;7;0;107;0
5329258;577644;383956;161731;33516370;64819525;8;2;64;0
7943004;521851;342126;188830;39059298;68304874;8;1;150;0
6311723;357005;370263;124445;37334295;64522782;8;1;71;0
6201421;373559;330218;159114;30496427;68239912;7;2;54;0
8436051;467428;394055;255366;35270117;62800692;8;1;64;1
5951926;319071;393308;163357;34952217;66366091;6;1;62;0
7236262;327407;339708;149613;41025174;59248703;6;2;139;1
7237724;580840;375827;239325;46201420;55290243;7;0;72;0
8455695;342879;339418;126410;38039646;62655360;7;0;64;1
5348283;429103;317518;284578;45117223;54268130;8;1;113;1
9392980;577108;416488;263311;40916439;52693115;6;1;144;0
7906157;487342;446064;263426;43083705;60103893;6;0;62;0
9125440;439744;346644;256479;42685258;59328649;7;2;133;0
5388260;584810;440798;120843;45303098;65000074;7;0;117;1
7930979;481089;330099;252192;41188679;60059705;6;3;84;1
5603288;459577;438315;263914;42005329;61425571;6;0;52;1
7955632;405832;347107;201323;33928868;61860601;7;1;114;1
6699794;425688;387625;219925;36547127;58999959;7;3;68;0
8434632;498799;447700;183103;27236363;55190071;8;3;65;0
6635472;377535;361270;256438;37351941;65773305;6;0;114;1
8094996;365418;332648;262957;45504020;66136074;8;2;92;1
8507539;343868;387278;257621;44158208;54163565;8;1;127;0
7720319;540652;386564;233454;39447137;63890136;6;0;140;0
7346275;567368;341909;270470;31737597;52086743;6;2;62;1
5251135;592542;327582;237172;27331309;59090525;8;0;142;0
6396865;503689;334224;162300;46534218;64433959;8;2;111;1
5580607;362660;434713;194122;42013475;62340290;6;3;139;0
6829383;590825;389806;225241;27679983;53211847;6;2;150;0
