ingresos,gastos_comunes,pago_clases,gastos_otros,ahorros,instrumento,estado_civil,hijos,trabajo,credito
7824,1107,125,1120,28686,800461,2,5,5,0
7802,730,41,937,50659,579402,2,2,6,0
7242,1340,31,600,33376,300459,2,1,0,1
7237,1239,92,74,54070,798064,0,3,8,1
6850,1467,15,268,57845,822980,2,3,5,0
7663,1422,97,953,45399,263903,2,0,3,0
6322,1463,93,461,47364,806381,1,0,0,1
6818,804,81,68,24708,249616,1,2,2,1
6892,1179,74,421,25103,772388,0,4,1,0
7102,1477,54,342,33600,299104,2,3,6,0
7606,736,90,1200,27137,624724,2,4,3,1
6434,1413,74,860,22141,640020,1,3,5,0
6011,1067,110,414,54256,131514,2,4,7,0
6320,543,62,16,35327,550422,1,3,8,0
6462,1335,11,749,42149,236595,2,2,6,1
6777,1216,117,871,36027,345926,1,4,5,0
7773,557,65,223,61145,507124,2,1,2,0
7616,1587,75,1094,9448,662399,2,2,7,1
7078,1189,17,565,57309,508346,2,2,5,0
6051,841,5,1137,36471,807644,1,4,8,1
6328,1522,13,445,28663,557390,0,1,5,1
6508,1643,123,25,11965,754950,0,5,3,1
6029,1139,99,654,37945,165119,0,1,1,1
6757,1835,92,103,14485,322381,2,5,1,1
6378,1503,26,1095,36177,852273,0,2,3,1
7296,1054,19,277,20933,629422,0,3,0,0
7495,739,7,903,36172,869251,1,1,1,1
7852,1499,92,149,32610,394161,2,4,4,1
6360,1200,113,486,30551,501502,0,0,4,0
6758,616,20,843,62365,441753,0,4,8,1
6278,1146,14,256,17708,483255,2,2,0,1
7608,1121,116,1032,9248,384418,2,4,8,0
7565,1459,115,297,20441,719512,0,5,4,1
7863,756,92,302,34023,414612,0,3,5,0
6480,1440,24,69,38744,589688,2,1,7,0
6953,1290,114,764,50356,361316,2,1,2,0
7801,1735,112,96,52880,814379,1,0,3,1
6918,628,95,1187,8422,639461,1,0,6,1
6360,1071,49,176,54667,510100,1,2,3,1
6080,937,9,888,35343,273380,1,1,1,1
7654,1144,73,245,29269,430391,0,0,8,0
7309,1271,73,757,43313,602724,2,0,8,0
7167,1453,36,63,21285,163321,1,5,2,0
7145,1326,80,476,39888,320973,2,4,1,0
6598,667,93,1034,49795,312221,2,2,8,0
7539,1310,69,670,46683,780913,0,3,2,1
6248,1553,92,1007,33755,180799,0,2,8,0
6195,678,46,510,11040,775528,0,1,3,0
7887,1816,72,318,37889,574106,0,1,8,0
6449,1402,64,846,27414,757530,0,5,1,1
6424,1241,31,133,10898,215215,1,4,2,1
7800,1207,111,908,9314,251341,1,5,4,0
6509,1795,16,104,49737,460409,2,1,1,1
7597,559,50,505,53949,644665,0,1,8,1
6644,1728,90,546,48754,833722,0,0,3,1
6946,761,85,124,34859,374888,2,3,8,0
6172,518,65,302,61406,469100,0,3,4,1
6064,780,22,210,21162,540725,0,0,2,1
7801,1838,10,984,36421,151332,0,3,8,1
7375,960,66,687,34122,678120,1,0,1,1
6750,1888,119,861,43769,551659,0,0,5,0
6646,1709,95,325,10425,764314,1,1,4,0
7699,1715,56,817,11522,693344,0,1,2,1
7489,1034,19,836,59065,594272,1,1,7,0
6003,1590,80,806,16747,552889,1,2,5,0
7855,937,19,320,61097,802401,2,0,2,0
6185,627,18,412,22819,756313,2,3,0,1
6869,1440,86,558,28252,327171,2,3,3,0
7787,1591,106,483,47996,195026,2,2,5,1
7841,550,37,63,32015,322280,0,1,4,0
6094,1103,71,301,26628,590475,2,1,1,0
7890,756,16,291,24124,471769,2,2,6,0
6840,795,31,1144,49955,564364,0,3,7,0
6696,960,1,1083,30560,180360,1,1,7,1
6288,1376,31,705,57224,310730,2,1,3,0
6480,798,96,803,33898,239400,0,0,2,0
6736,1643,69,795,27232,726659,2,5,4,0
7539,1711,19,241,25495,264745,0,3,5,1
6946,559,24,595,13218,580287,1,0,5,0
7034,625,56,430,45551,822918,1,3,3,1
6799,1516,4,1170,44169,822653,2,4,3,0
6702,1039,71,433,19946,159592,0,0,8,1
6151,1365,59,748,21918,303671,1,1,2,0
6414,559,109,599,50870,456472,0,3,8,1
6786,1220,20,129,31843,780972,2,2,7,1
6513,699,95,684,35162,797682,0,0,8,0
6203,1182,8,1096,14997,433953,2,2,2,1
7751,1731,87,525,12695,845555,0,2,7,1
7718,989,21,912,48580,306618,1,5,4,0
7782,1586,116,1170,63366,259727,2,3,2,0
6035,1268,17,444,19941,458040,0,5,8,1
7834,598,113,754,43310,609294,2,2,3,0
6781,739,3,492,18173,664959,2,1,2,0
7068,1333,30,404,13643,122709,1,1,5,0
7775,1825,116,794,32138,870145,1,5,8,1
6961,1087,29,788,23397,838022,0,0,8,1
7099,763,63,510,51013,495058,0,2,1,1
7714,1029,90,720,33023,196282,0,4,5,0
7454,1516,65,901,17290,253339,0,4,5,1
7353,669,8,275,49261,332402,2,2,6,1
7184,563,9,879,55074,660281,2,4,6,0
6434,1105,65,921,19713,790328,2,3,5,0
7618,1756,6,8,21671,505417,2,4,2,1
6060,1181,25,671,55987,501844,0,5,2,0
6797,542,88,193,64025,761331,1,5,1,1
7533,1273,102,318,46408,177987,1,2,2,0
6536,648,13,975,16605,748296,1,4,2,1
6269,1092,60,517,18749,372333,2,5,5,0
6676,913,58,455,9436,645980,0,5,6,1
6412,1319,110,1156,39414,293865,1,2,4,1
6457,1046,27,840,17662,149331,0,5,5,1
